Unnamed: 0,web-scraper-order,web-scraper-start-url,article,title,stance,perspective
1123,1582734700-1113,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion does not make you un-pregnant, it makes you the parent of your dead child that you killed. In the Bible it says ""thou shall not kill"" and this is murder. How is our population supposed to grow if this is legal. We all make mistakes, but a child is NEVER one of them.",Abortion should be banned.,against,[19]
1410,1582733723-244,https://www.debate.org/opinions/should-abortion-be-legal,What if a person rapes a woman and she becomes pregnant with his child why should she be forced to have a child that she was forced to conceive and what about teen pregnancies why should their lives be ruined because some rubber broke these are types of situations where abortion is moral.,What about rape and teens?,for,[11]
1681,1582733723-181,https://www.debate.org/opinions/should-abortion-be-legal,Think about Abortion should be legal because what if you were raped or accidentally got pregnant at such a young age what would you do?If i were in charge id put an age limit to where abortion should be legal but after the age limit for you has passed then the baby is your responsibility.,Abortion should be legal.,for,[2]
560,1582734815-1489,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is a form of murder. The Bible says thou shalt not kill. A mother that carrying a child has no right to abort the child . Anyone who has an abortion is rebelling against God's law and it is wrong to have an abortion. It is a life they are taking. Nobody has the right to take lives, only God can do that. God did not give child-carrying mothers the option to get abortions. There is no exception to God's law.",Abortion Is Murder,against,[19]
798,1582734815-1849,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is murdering unborn children who do not have a say if they want to die.  We are about the people and that person who is being killed is not heard and will never be heard.  So what the mother is poor give the child to an orphanage.  Don't kill it, that is murder and murder is a crime.",Murder,against,[16]
2116,1582734972-1960,https://www.debate.org/opinions/should-abortion-be-illegal,"Making abortion illegal will not get rid of abortion. Women who want to terminate their pregnancy will resort to unsafe abortion instead, which can harm and endanger the mother's life as well. In this case abortion is not being promoted but rather an accessible option for women who don't want children, although morally wrong.",Unsafe illegal abortions.,for,[7]
1381,1582733723-326,https://www.debate.org/opinions/should-abortion-be-legal,"I don't see why a women should not be allowed to abort their child. It's her body, her choice, and ultimately, her decision. That being said, I think that abortion should be legal under certain circumstances. For example, if the woman was raped. If we don't make it legal, women are just going to find another way to abort their baby (yes I mean the coat hangar way).",Of Course It's Their Body!,for,[2]
2509,1580225173-132,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"Women want to have complete control of their body and of the direction that their lives are going to go. Say that the woman wants to further her career and doesn't want their pregnancy and child to affect their life plan. However, if they truly want control of their body and the direction of their life, they can try this thing called abstinence. Sex is meant for reproduction. The reason that there is pleasure in it, it so people will want to do it, resulting in more people. This is common science. If you are not ready to have a baby, then you are not ready for sex. Just because one has done something that messes up their life plan, the life of their child and their future should not be aborted. Everyone deserves a chance to live, so don't allow someone's mistake kill an innocent person. That is the most selfish thing anyone can do.","It is not your body, not your choice",against,[16]
962,1582734815-1615,https://www.debate.org/opinions/is-abortion-wrong,"To quote Ben Shapiro “If that baby was outside the womb and you stuck a knife through it’s chest you’d be charged with first degree murder. If the baby is inside the womb we call it a human right.” Well, no, it’s not a human right because the human baby also has rights being that it is a human but yet it doesn't get a say because it’s not convenient to you. Well guess was dingbat, I’m pretty sure a human life beats your convenience! People use rape cases as an excuse to make all of the other abortions look ok even through rape cases are a significantly low percentage. Abortion is disposable. If you work at Planned Parenthood and you perform abortions, you are a serial killler. How does that feel? I don’t understand how you live with yourself. It’s absolutely disgusting.","That is a living human being and having an abortion is killing it. Therefore, abortion is murder.",against,[7]
262,1582733989-518,https://www.debate.org/opinions/should-abortion-be-legal,"You do not kill what god created because of your mistakes. Unless it is because of health problems etcetc, it is not morally right and it will leave an impact on both the father and mother. You do not know what you get yourself into when you do something like this.",Its killing a life,against,[19]
1802,1582735052-2497,https://www.debate.org/opinions/is-abortion-wrong,"Morality is purely based off human emotions. For killing a fetus to be wrong, there must be more negative emotion involved than positive. Aborting a child that was never planned, and might ruin a family's economy will bring more positive emotions than not aborting it. Not aborting it could ruin a family's economy if they're not ready to take care of a child, and cause more negative emotion in the future.","There is no specific definition of ""Wrong""",for,[7]
840,1582734815-1471,https://www.debate.org/opinions/is-abortion-wrong,"I think that abortion is a terrible thing. If a mother who is pregnant in any stage is killed, it is counted as the murder of 2 people. Why should abortions be considered any differently? It is a form of murder. You are killing children who never get to live.",Abortion is HORRIBLY Wrong.,against,[16]
1975,1582735059-2692,https://www.debate.org/opinions/should-abortion-be-illigal,"Yes, abortion kills off unborn babies. But not choosing abortion could possibly lead to killing the mother. Although in a perfect situation, both the baby and the mother live, which is often the case, sometimes something goes wrong in the birth, whether there is a failed surgery, an infection, or vaginal bleeding. 
However, I don't agree with women just deciding they want to call of the baby if all is going well. As long as there is no issue involving health, I don't think abortions should be allowed.
Nevertheless, they should be legal.",I am Pro-Choice,for,[7]
79,1582733989-705,https://www.debate.org/opinions/should-abortion-be-legal,"Why can't a mother kill her 3 year old? Or even a 3 weeks old? Because, in most cases, a child is consider alive or a human life as soon as their born. But tell me, what is the difference between a developing child in the womb and a born child? Isn't birth just a necessary part of child development?   Children are continually developing throughout there young life, and even into their adult life, until their brain is fully developed. In this case wouldn't it only be consistent to say a mothers right to choose goes beyond birth? Abortion is just an early point on the scale of child murder. The choice isn't whether or not to keep a child once it is conceived, that's too late. By then you have already created new life, even as an accident. The choice is whether or not you will chance pregnancy all together. Will you show restraint and self control? Or will your developing child pay the price? Is it your choice when another person's life is on the line?",When is a child a life? Is someone else's life your choice?,against,[16]
1246,1582734815-1394,https://www.debate.org/opinions/is-abortion-wrong,"If there is something growing inside a chicken egg, it's a chicken...At conception, the growth of a new human being begins, not a tumor or anything else, a human. If a baby human is born prematurely, it's still a baby human. Just because the child hasn't developed enough to ""survive on its own"" doesn't give you the right to kill them. A 4 year old could't survive on his/her own so what makes killing one of them any different?",They aren't tumors,against,[16]
493,1582734815-1300,https://www.debate.org/opinions/is-abortion-wrong,"I believe that abortion is illegal because it is killing a humans life before it has even began. Who is it to say that the baby shouldn't even have the chance to live? If the parents are old enough to have sex and the girl gets pregnant, then those parents need to be responsible and own up to raising that child. Even if it does happen by accident, it's still killing a child.",Abortion is wrong,against,[16]
1923,1582735052-2662,https://www.debate.org/opinions/is-abortion-wrong,"Abortion itself is not wrong, rather the entire situation (reason for pregnancy-consequence of the decision to keep or abort) is largely subjective to social norms.  Maybe we should look at preventing unwanted pregnancies (teenage, poverty, or rape) instead.  

On another note, it appears that many of the same people who are against abortion are also claiming that we are losing freedoms.",What's  the big picture?,for,[2]
504,1582734815-1412,https://www.debate.org/opinions/is-abortion-wrong,"As much as some individuals try and deny it, a fetus is in fact a living thing, therefore an abortion is considered murder. There are 7 things that constitute a living thing: homeostasis, organization, metabolism, growth, adaptation, response to stimuli, and reproduction. Obviously there are some exceptions. For example: some human beings are sterile and yet they are still considered alive. Fetuses possess all seven of these attributes and these findings have been proved. Many say that if an individual does not want children, they should be allowed to abort the baby, but that is immoral. Obviously many babies are accidents, but that doesn't mean they don't deserve the chance to live. People in general tend to believe they can do whatever they want without having to deal with the consequences, but that is an not responsible mindset. If someone wants to sleep around, they have the ability to do that, yet if they get pregnant they should have to deal with the consequences- they should have to carry that baby for nine months and give birth to it. Obviously not all women are set out to be mothers and if this is the case, adoption is a viable option.",Abortion is definitely wrong.,against,[25]
316,1582734815-1443,https://www.debate.org/opinions/is-abortion-wrong,"Moral values should be withheld 	Because the woman thinks that the two-year-old would not live a good life, he/she should be killed.

Who are you to try to keep a woman from killing a two-year-old, you immoral and inconsiderate person!   Because a woman has to endure sufferings of life (periods, pain), then the two-year-old should be killed!",Moral values should be withheld,against,[16]
337,1582734815-1878,https://www.debate.org/opinions/is-abortion-wrong,I know that everyone makes mistakes but don't take your mistakes out on that baby.   You're taking life from a baby growing inside you. Do you know that youre smashing a baby's head when you get an abortion.   When women get an abortion that means that baby will never see the light of day. In my religion ( Christianity ) we believe that's a form of murder. So women that are not ready I would strongly suggest adoption NOT abortion,Its a form of MURDER!,against,[19]
1823,1582735052-2237,https://www.debate.org/opinions/is-abortion-wrong,"There are too many fickle, liberal, sex-crazed women who would abort a human being so they could sleep with more men! A life-or-death situation should NOT be left up to humans lightly. Instead of being selfish, start being responsible-or don't have sex! Ask yourself this, what would you think if YOU were aborted by a parent who cares naught for human life, but for sex. Put yourself in the babies shoes. Abortion should be acceptable if the child has little to no chance of living, only then should it be left up to human beings.",Abortion shouldn't even be a right.,for,[2]
2029,1582735052-2585,https://www.debate.org/opinions/is-abortion-wrong,"I think that abortion is good for younger teens and victims of rape because, teens may not be ready to give birth there bodies may not be ready to produce something out. The hen people who are raped may not want to have a baby living knowing that they are only here because of a rape incident. THAT WOULD BE A HORRIBLE thing to have your child live with and know one would want to look in the face of a smaller version of their rapist. This is why I feel that abortion is not wrong in a way",Good for younger teens and rape victims,for,[11]
557,1582734815-1565,https://www.debate.org/opinions/is-abortion-wrong,"A lot of people say that abortion is the only way out of a sticky situation you might get yourself into. Well, it's not. Adoption is ALWAYS an option. Yeah it might be an annoying, aggravating     9 month wait, but if I had the option of weather I would want to bear the guilt of giving a baby up or killing a baby that could of been something amazing, I would definitely choose adoption. When you look at the amount of women abortion saves vs the amount of babies that it prevents from living on this planet, I think it would be worth losing 12 women to save 100,000 babies.   Seriously abortion prevents the life that baby could have! Where would we be today if Benjamin Franklin's mom would of aborted him?   Exactly. There would be no electricity. That baby that you want to abort could be something in this world. Even if you debate weather the fetus is considered a baby or not, do you really want to ruin the chances of a beautiful baby? Think about your life. Think of the thought of never ever being born. Do you mean anything to anyone? Because even if you don't you do to God. If you were never born, that person you mean so much to wouldn't even know you.   Even if   you do t mean something to the world, you do mean the world to someone out there. If are debating weather the term ""murder"" should be used, just go look   the definition up.   It's killing a baby.   If you say that the bible says murder is ok, well then you need to do some studying.   Is murder ok? No, no it is not.",Death of a child VS the life of a child,against,[19]
855,1582734815-1368,https://www.debate.org/opinions/is-abortion-wrong,"A fetus at any stage is scientifically human with DNA separate from the mother. In the first few weeks, it has already developed a human shape. If murdering a grown man is wrong, then logically abortion is wrong as well.",Totally.,against,[16]
782,1582734700-1055,https://www.debate.org/opinions/should-abortion-be-illegal,It should be illegal. Because it's the girl's choice to have sex and she knows that the one night stand can make a big change at her entire life. So she have thought twice before making any move. And at the end she knows what it's going to be when the child it could get her self killed,It should be illegal,against,[25]
2054,1582735052-2534,https://www.debate.org/opinions/is-abortion-wrong,"There are many reasons a woman may NEED to abort a child (mainly health and medical problems). An unborn embryo, fetus, or baby cannot have rights over the woman who is carrying it. Some pregnancies aren't under the best circumstances (I will not go into detail about rape, drug abuse and disease) and no woman should be forced to carry a child in her womb for 9 months, especially if she feels she has no connection or want for the baby. All of this comes do the choice of the individual woman. I do not however support women using abortion as a birth control method.","I do not support abortion, but I do support pro-choice.",for,[2]
2668,1580744430-233,https://www.debate.org/opinions/should-abortion-be-allowed,"(rape aside) If you don't want a baby don't get pregnant, Its a simple choice. My wife only gets pregnant when we want to. Therefore when a woman gets pregnant(rape aside) it was a choice, The choice was already made. So why are you able to rethink the choice? Did you get drunk? And had sex? And got pregnant? Because you wanted to. Therefore you pregnant because you made a CHOICE. If you use the pull out technique and get pregnant, You wanted to get pregnant. If you wore a condom improperly, You wanted to get pregnant. If you relied on birth control(which is really ineffective) then you wanted to get pregnant, Because you knew according to statistics if you had sex 100 times your going to get pregnant multiple times. If your a child, Then wtf were you parents doing? If your in Foster care because your parents are drug addicts, Or just did not want you, You should be allowed to kill them, Not as revenge or murder but as justice. Because they failed in their one RESPONSIBILITY that is given to them by Nature, The animal instinct in humans, Or a divine purpose! Which ever reason atheist or religious abortion is unnatural and evil. As an Animal if you were to observe humans in a cave man scenario, Abortion wouldn't happen. Meaning aborting a fetus is going against the very nature of being human which means if your an Atheist its morally wrong. No one chooses what is right and wrong it is either decided by the universe hence human animals don't naturally kill their young. Therefor its evil to. Or your religious and your religion sets you morals.","Athiests morals come from what is natural. Abortion isn't, Therefore evil. You know the Christian argument already.",against,[25]
1057,1582734815-1703,https://www.debate.org/opinions/is-abortion-wrong,"We are gods children and he made us for a purpose, and the babies in a stomach ready to be born, they were there for a reason they are not useless. Killing babies is murdering a young innocent life that was going to be an amazing child. If people keep aborting children, the more they sin. Stop abortion there is no reason to kill small babies if people do not want the babies, push through the pain and put them up for adoption. So remember: ADOPTION NOT ABORTION",Abortion is wrong,against,[19]
167,1582733989-710,https://www.debate.org/opinions/should-abortion-be-legal,"In the Bible, God says that he creates everyone in his image. He also said in the ten commandments that there should not be murder. Abortion is the murdering of God's creature that is made in his own image. Imagine what God would say if you were murdering his children.",Abortion is murder of one of God's creatures.,against,[19]
1617,1582733723-136,https://www.debate.org/opinions/should-abortion-be-legal,"People are making up stupid reasons for no , but if you think about it , how many women kill there children after there born because they dont want them and how many children there is in adoption centres , if my baby was ment to live the rest of its life knowing his parents didnt want him , i dont know he would be in depression and why should it hurt you anyway , its not your baby + babys at that age cant choose (they dont even know whats happening)   so dont say its not fair because they dont have a choice ! And its not a murder ! The baby hasn't even yet formed propely !",Read me Please,for,[11]
1851,1582735067-2701,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"Abortion, by our current legal and medical understandings, isn't wrong, and there's a lot of ignorance floating around on the subject, and a lot of intentional misinformation too. (like this wonderfully biased picture in the opinion head)

Neither science nor religion can come to a consensus on when a fetus becomes a human, but science makes a very good argument that viability, at it's earliest, is 24 weeks. 

To suggest that it's still part of the mothers body until 24 weeks but than refuse her right for bodily autonomy is to grant more rights to corpses than we do to women. 

I don't want to live in a society that places more rights on my dead body than it would on a healthy breathing woman, and I hope you don't either. 

Unless there's compelling evidence to suggest a fetus becomes viable before that timetable, this is my reasoning.",Not according to legislation or science.,for,[3]
1499,1582733723-219,https://www.debate.org/opinions/should-abortion-be-legal,"Abortion should be legalized, but should only be used under extreme circumstances.
For instance, if a woman is raped and becomes pregnant she would be
allowed to have an abortion.
However, if the woman was under 18 she would need parent's consent, and if the say no
she would not be allowed to an abortion.",Abortion should be legalized but....,for,[2]
1189,1582734700-914,https://www.debate.org/opinions/should-abortion-be-illegal,"If we the people are going to abort, then stop having sex. I know that not all are a cause of just sex. But if then from rape you should still keep the baby. Life can be hard but at least the kid should have a chance to do something great in his/her life",Life is to precious to lose.,against,[25]
134,1582733935-454,https://www.debate.org/opinions/should-i-get-an-abortion,"God Hates Abortion He created that Living person and you killing it WOW! You are just a crazy person full of hatred and evil. Don't ever say ask this kind of question again. God loves you don't forget that but listen for his voice he created that baby infant don't kill it, Please",A stupid Crazy Question,against,[19]
2091,1582734972-1990,https://www.debate.org/opinions/should-abortion-be-illegal,"Wha! Wha! That is the sound of a baby crying. So many people get pregnant. Then at 89 days pregnant, or more they have an abortion because they can’t take care of the baby. I believe that abortion should be illegal. One reason why I think abortion should be illegal is because it is cruel to kill a child(baby).",Abortion is cruel,for,[16]
1307,1582734815-1336,https://www.debate.org/opinions/is-abortion-wrong,"Scientists are willing to consider single cell bacteria in space life, but unwilling to consider a living baby within the womb anything more than a mass of cells. Babies are alive right from the start. At ANY time, stopping the existence of another human being is the same as murder, if not worse. At least with typical murder cases, the victim has at least led a good life.",The Double Standard of Life,against,[16]
2239,1582735052-2249,https://www.debate.org/opinions/is-abortion-wrong,"Every woman has the right to choose what happens to her own body. Until the fetus can survive without her, it should have no rights of it's own.",No,for,[2]
2657,1580744435-263,https://www.debate.org/opinions/do-women-have-the-right-to-abort-a-fetus,Its funny and pathetic that the same women who say we need gun control to save children from school shootings will defend till their dying day the right to kill babies via abortion. Men should sue the gynecologists for killing their children. Once a few abortion doctors lose millions suddenly their won’t be so many abortions.,Gun control to save children is a farce,against,[16]
2558,1580744701-387,https://www.debate.org/opinions/should-abortion-be-allowed,"Abortion should be allowed under limited circumstances. For instance, a person with health problems or a fetus created out of rape should be eligible for abortion. Someone that simply doesn't want to have a child after choosing to have unprotected sex shouldn't be allowed to have an abortion. Education is necessary on this topic.",Abortin Allowable in Limited Instances,against,[25]
2062,1582735063-2697,https://www.debate.org/opinions/is-abortion-bad,"Government should not be able to control what a woman does with her body. If it is a religious debate, I believe a system was set in place known as the separation of church and state. However, if you want the bible to dictate our actions, lets recreate the 16th century monarchy that we lived under in the past. Otherwise this should not be decided by the government or the people for that matter. It is the mothers choice.",Government Should Not Control This,for,[2]
1304,1582734815-1493,https://www.debate.org/opinions/is-abortion-wrong,"It's so sad to see people fight for animal rights. We can all agree that animals are not people, according to ""pro-choice"" a fetus is not a human. So if it's not a human what is it? Most people say that it is almost like a tumor or a leach on the mother. We know this is not true from basic anatomy if it was a tumor the baby would have the same blood type there mother has. But genetics show us differently. If it was a leach it would suck the mothers blood for its own, but strangly the fetus has it's own blood and a heart beat. After looking at a sonogram we see a head feet legs and hands the fetus looks very human. And with that you can see that a fetus is not an animal or just a tumor but a living developing human. To say becaus it's not fully developed makes it not a human is silly because most people arnt fully developed until they are in their twenties.",Animals have rights why not the fetus.,against,[16]
209,1582733989-535,https://www.debate.org/opinions/should-abortion-be-legal,"Did you know more than 38,000 babies were aborted? Probably not! Did you know at least 2 of those babies could of cured cancer? Did you know 2 of them could of been professional business men? Now next time you think abortion is okay, think about cancer and how it could of been cured by those dead people.",Babies have rights too!,against,[7]
687,1582734700-1207,https://www.debate.org/opinions/should-abortion-be-illegal,Abortion is a horrible thing that should be banned because its not just taking a human life but it also taking your peace within. Imagine all the thoughts you might developed after abortion about what would it have been like if the baby had been born and why couldn't it had been some other way.,It will haunt you.,against,[7]
1120,1582734815-1259,https://www.debate.org/opinions/is-abortion-wrong,"I think if a women, or teenager is ""grown"" enough to open her legs, than she better learn to take responsibility of her actions. Life is not free. And people shouldn't take it for granted by getting rid of their unwanted mistakes. They need to grow up, take responsibility and be a mother. This topic shouldn't even be a debate. Its common sense. If your that much against yourself getting pregnant, than dont take the risk of haveing sex.",GROW UP.,against,[25]
2451,1580224689-36,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"If you can't support it, or will not love it for whatever reason, How is it fair on the child? It is your choice and your body. You can chose whether you want to keep this parasite (as I view them). No one should be able to tell you how to live your life or how to use your body. If they do, They're not fit to be human.",It's your life.,for,[2]
718,1582734815-1778,https://www.debate.org/opinions/is-abortion-wrong,"People say that abortion is acceptable because a few cells is not a baby. That is not the case. If that were truly the case, truly the way we believed, then we would not consider bacteria and protozoa alive- among other things. I believe in the sanctity of life- not because I'm a Christian, but because I am human. Every human has infinite potential. We should not take away their life to live, their ability to experience the joys of falling in love and raising a child, just because the parents don't think they are ready. Instead of committing murder to take care of unplanned pregnancy we should be faithful to our current-future spouses and not indulge our every whim.","Look out on the playground, which of the kids should not be there?",against,[16]
878,1582734815-1598,https://www.debate.org/opinions/is-abortion-wrong,"The definition of murder is killing a living being; in or outside the womb. It has even been proven that you can feel pain inside of the womb! On that note, it is not only murder, but torturing a poor, developing fetus that everyone once was! Therefore, abortion should be illegal.",Abortion IS Murder,against,[16]
1663,1582733723-259,https://www.debate.org/opinions/should-abortion-be-legal,"What a woman does with her non-living unborn fetus is her business not yours. Would you rather have her get rid of the child when it doesnt know whats happening yet and hasnt even taken a breath or put it up for adoption for it to have no parents, mental issues, and the feeling of abandonment. ""its a living child' the thing is connected to the mom and can only be alive when connected. If disconnected, its dead, like a toe nail clipping. Its a useless form of life, has no significance. It takes TWO people to make a child and 9 times out of 10 its the guy that wants sex yet the woman is left to carry a child for 9 months, give birth, and take care of the child all on her own. Women should be able to enjoy   sex just like men.",If you said no you are retarded,for,[2]
479,1582734700-1015,https://www.debate.org/opinions/should-abortion-be-illegal,No matter how old the child is in the womb it's still a human. From the moment the woman realizes she's pregnant to birth. There is a child in the womb. Some people say the child isn't human if it's in the womb then why is it considered double homicide if a woman who is pregnant is killed?,It is murder,against,[16]
1434,1582733723-237,https://www.debate.org/opinions/should-abortion-be-legal,"All we have to agree on is that abortion is a personal and private decision. Its not anybody's place to tell another what they can an cannot do regarding such issues, including the government. Its also important to keep in mind that if a woman has decided to abort and it is illegal, it does not mean she won't. Woman will still get abortions illegally and dangerously, whereas they could have safe operations if it is legal.","We don't have to agree on the ethics of abortion,",for,[7]
1004,1582734815-1823,https://www.debate.org/opinions/is-abortion-wrong,"I was a fetus and so were you.   Man/woman begins to grow into man/woman, when sperm and egg meet. Destruction of the developing man/woman after that point eliminates the future of this developing person. This is the most innocent and defenseless form and of human life. No brain may be present to remember, no muscles exist that enable the fetus to move, but in time and with warmth and nourishment the fertilized egg will take the shape of a fetus (if it is not a fetus already). Continued growth, with time will result in a baby, and eventually a man/woman. You and I would not be here if we were aborted. The thought is devastating. And even more so devastating knowing that there are people out there who have been aborted. They will never have a chance to live out their lives.",Fetus is a potential baby girl/boy. Potential girl/boy is a potential woman/man.,against,[16]
569,1582734815-1764,https://www.debate.org/opinions/is-abortion-wrong,"What is worse, Killing a women 30 years of age alone, or killing a pregnant women. Most sane people would answer ""Killing the pregnant women.""The criminal justice system happens to agree (http://www.Lifenews.Com/2012/01/19/north-carolina-man-charged-for-killing-pregnant-woman-baby/) Just read the first sentence ""An ex-convict who killed a pregnant woman will be charged with two counts of murder in the death of the woman and her unborn baby."" With that being said unborn babies should not be killed.",15 Years old,against,[16]
113,1582733932-451,https://www.debate.org/opinions/is-abortion-right,"It is up to the person. That would be ok if there was more than 1 person involved but there is not. Whether you call it a baby or a fetus it is life and should be valued if we are to universalise the right to life which I believe we should do to create a moral society. What is the utilitarian thing to do? We could sustain this innocent life who will develop into a human being with the same capabilities as yourself at a relatively small cost to your time and effort. It seems I'm a rarity, an atheist, anti-abortion apologist.",Why should we have a choice over whether someone dies?,against,[16]
1766,1582734972-2145,https://www.debate.org/opinions/should-abortion-be-illegal,I think that when looking at the issue of abortion we have to keep an open mind and think about all of the situations. I for one have never had a pregnancy scare but I do know that if I was ever raped or if I ever conserved a child in a bad environment I would not look past abortion has an option. No it would not be my first choice but I believe that if the child was going to have a bad life because of my mistakes and my life choice I would not want to bring a human being into that kind of world. I also think that abortion is a hard choice and that needs to be respected. Its not something that anyone takes lightly and when it comes right down to it old men in a conference room should not be the ones making a decision for the entire female population. What would happen if women tried to make such a decision that would impact men that way? I do not think that it would be received the same way abortion is...,"My Life, My Body, My Choice",for,[2]
2660,1580744430-242,https://www.debate.org/opinions/should-abortion-be-allowed,You are killing a innocent child who is still in the mothers womb. The Baby hasn't even done anything wrong and you are deeming it appropriate to kill it.   Abortion is basically just a synonym for cold blooded murdering. I HATE ABORTION!!!!! So if you are planning on having a abortion why not just send the poor child to a adoption home.,Abortion is completely and utterly wrong you are killing a innocent child,against,[16]
2001,1582735052-2635,https://www.debate.org/opinions/is-abortion-wrong,"Normally, I'm totally okay with abortion. Pro-choice, right? And yes, you can go with the ""it's the mother's fault! She did not use protection!"" argument, but protection isn't 100% foolproof. People have a right to their own bodies. If a teenage girl gets pregnant even with protection, her life is ruined. People will look down on her if her parents or boyfriend or whoever are against abortion, and she probably wouldn't be able to support the child well or   raise him/her in a stable environment. However, if someone doesn't use protection and is doing pretty well and could raise a kid well, I don't think they should get an abortion, but I think they should be able to. The only time I'd be completely against abortion is if someone decides to get an abortion when they're pretty far along in the pregnancy. Hey, by then, you've made your choice and should stick to it. Mostly, though, I'm okay with it. If you're not the mother or father or if you have no relation whatsoever to the baby, you shouldn't judge because it doesn't concern you.",It depends on the situation,for,[2]
1191,1582734815-1499,https://www.debate.org/opinions/is-abortion-wrong,"I think that a fetus should deserve to live. No matter who they came from, what happened, how they got there- they deserve to be here just like us. Some pregnant teens may want to abort or the parent(s) even! It's wrong, just because you think he wrapped it up doesn't give you the right to kill what hasn't been brought to life.",It's very stupid,against,[16]
1274,1582734815-1829,https://www.debate.org/opinions/is-abortion-wrong,"Every human is sacred and worthy of dignity - born and unborn.   Abortion and it's supporters take the wonderful and beautiful, and portray it as threatening, replacing it with the horrible, ugly, ultimate selfishness - death for convenience, death for cash.

Many great people rose out of poverty or impossible odds - people who would have been abortions today.",Of course it's murder,against,[25]
1699,1582733664-12,https://www.debate.org/opinions/is-abortion-right,"My cousin had to get an abortion since the baby is eating her alive, should that mean that she will go to hell? Maybe. What happens to the babies once it's delivered and gave to an adoption agency- do you think all kids will have a loving home? If their lucky but it's not too common. Being born and being neglected is as good as being aborted.",Is up to the person,for,[11]
1791,1582735052-2553,https://www.debate.org/opinions/is-abortion-wrong,"Well, most of us can agree that nature is definitely not perfect however this includes pregnancy. Defects and other medical problems can lead to the death of both the child and the mother if an Abortion is not considered (Well, I can end it here, Abortion isn't wrong). However, there's always grey sides to this story, abortion isn't morally wrong even if the women isn't in a serious danger if you consider financial problems or other personal problems but right to the point. Abortion is not for anyone to choose or judge based on their moral teachings and principles, it is based on if the women chooses if she wants to remove the potential child from her own body.","Abortion, Society and the Natural World",for,[2]
1965,1582735052-2364,https://www.debate.org/opinions/is-abortion-wrong,"I'm not sure at all if abortion that isn't MEDICALLY necessary should be banned.   As a male, I feel that it likely isn't my place to determine whether or not abortion should be legal for non-medically necessary reasons.   However, due to certain health conditions an abortion must be performed for the sake of the mother, and these abortions must remain legal.   Outside of medical necessity, I feel that rather than the conventional congress, the women only in congress should vote on the issue.   And the men in congress can simply get the day off, because it is not an issue that any man can truly understand.   I would much prefer that it simply was left up to women to decide what is an issue that pertains exclusively to the woman and the unborn child.","No, but not for the reasons that you think",for,[7]
357,1582734815-1757,https://www.debate.org/opinions/is-abortion-wrong,It is murder because if your alive then of course the baby is alive. If the mother was dead than more than likely the baby is dead. The baby is copying the mother really. It doesn't matter if the baby is still in the mothers womb it is murder. A baby is a baby. Whether the baby is a little sperm cell and almost 9 months into pregnancy. The baby is 100% alive.,It is Murder.,against,[16]
1868,1582735055-2675,https://www.debate.org/opinions/should-abortion-be-outlawed,"Abortion does not kill a living thinking or sentient being, just the cells.   Without the brain it is not a baby but simply the genetic material of one.   This genetic material does not make a baby though, a brain makes a baby.   Abortion is just the last possible response to preventing another being from being born, the first being not raping every single women you can find, another being wearing a condom or using spermicide.   None of these methods kill a baby, they just kill cells which die constantly anyway.   Once a baby has a brain though it has become its own person, not simply a mixing pot of D.N.A.   All of my morale values and logic say abortion is not murder, simply the last hope to not create a being that has no one ready to care for it.",Abortion is not murder.,for,[3]
2450,1580224689-92,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"How dare ANY of you say it is not!?   I am a living person with a soul. My rights when in regards to me, come first. The hypothetical person that would be nothing more than a parasite in my uterus until it is born, come second. That is not negligent. It is not not responsible. It is human right. ""Just give it up for adoption if you don't want it"". So you'd force me to go through with the pregnancy and birth? ""It is a sin"". Not to me, don't believe in it. Which is ALSO my right. So I have to be abstinate? I'm not allowed to love anyone? You repulsive pro-lifers would also deny me my right to birth control. Well let me be the one to tell you now:YOU DO NOT HAVE THE RIGHT!!! I dont care about your dogma or your condescending attitude, trying to tell me what is right for me. It is reprehensible that women's rights about what happens to her body are even considered. Yet we constantly have to stand and defend them. I will. I am a person. I will be heard.",Yes it is my body.,for,[7]
1482,1582733723-231,https://www.debate.org/opinions/should-abortion-be-legal,"Well to start off, many women aren't financially stable and don't want to bring a child into that. Others already have children so why should they have to suffer because the baby couldn't be aborted. And what if she was raped? Everyday she would be reminded of it just by looking at the child and may even take her anger out on the baby/child. Another   thing is there may be something severely wrong with the baby and it might not live anyway.Adoption is an option but it's psychologically damaging for the mother and an immediate connection is formed between the mother and baby after the it is born.",It needs to be,for,[11]
1847,1582735052-2642,https://www.debate.org/opinions/is-abortion-wrong,"Do people not realize that there are many reasons why women get abortions. If we abolish abortions then where are victims of incest or rape going to go. Plus what happen to our rights? They are slowing being taken away, and to mention that we let men have a decision on what we are to do with our bodies. Some people believe it is morally wrong , but no one is forcing them to have an abortion.   Each and every women on this planet should have the right to do whatever they want with their own bodies. Ladies we fought so hard for our rights and we have to keep fighting for them!",Its not always wrong!,for,[2]
